order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer,transfer_is_happy_customer,transfer_is_expedited_delivery
ORD336183,ID0702365654,2019-04-02,Thompson,"[('Toshika 750', 1), ('pearTV', 2)]",16940,65.31,-37.806367,144.9416549,5,16158.31,Autumn,False,0.8482,funny how you buy something just because it looks fun and it winds up being a totally useful part of your home!!!  loving it!!,True,1,0
ORD357026,ID3961293506,2019-01-16,Nickolson,"[('pearTV', 1), ('Universe Note', 2), ('iAssist Line', 2)]",17660,97.51,-37.8077478,144.9629014,15,15108.51,Summer,True,1.3416,awesome quality for price high quality. has a heavier feel like something made with quality products. doesn't get warm at all. camera needs to be tried with different settings. i leave it manual. love the big screen and big keyboard.,True,1,1
ORD182034,ID3218293529,2019-07-20,Thompson,"[('Universe Note', 1), ('iAssist Line', 2), ('Toshika 750', 2), ('Olivia x460', 1)]",17765,51.04,-37.804107,144.9483779,15,15151.29,Winter,False,0.9605,not truly unlocked tried to activate it on verizon only to find out that it was still locked to sprint and there's nothing i can do to get it to work with verizon.,False,0,0
ORD491798,ID1449308608,2019-09-01,Bakers,"[('Alcon 10', 2), ('pearTV', 1), ('Lucent 330S', 1)]",25440,103.13,-37.8169311,144.9881284,10,22999.13,Spring,True,0.9931,"five stars nice product, satisfy with purchase",True,1,1
ORD033151,ID0227324482,2019-01-04,Bakers,"[('Alcon 10', 1), ('Thunder line', 2), ('Candle Inferno', 1), ('Universe Note', 1)]",17190,62.15,-37.7994993,144.9896132,10,15533.15,Summer,False,1.2687,waste service after1 month it started everyday update from lucentrola regarding security. when i install them currently play store is not opening due to to application crash. there is no use of android without playstore.,False,0,0
ORD388530,ID0591258328,2019-11-09,Thompson,"[('Olivia x460', 2), ('Lucent 330S', 1), ('Alcon 10', 1)]",12630,92.29,-37.8242187,144.9537168,25,9564.79,Spring,True,1.4119,too many advertisements to get through. a little tough to adjust to coming from the pear world.,False,0,1
ORD335781,ID6167191169,2019-04-10,Nickolson,"[('Candle Inferno', 1), ('iAssist Line', 2), ('Alcon 10', 2)]",22780,64.97,-37.8168021,144.9616241,10,20566.97,Autumn,False,0.7251,"comes with screen protector and clear case nothing, cheap alternative so universe s9",True,1,0
ORD239391,ID2442297404,2019-02-17,Thompson,"[('Olivia x460', 2), ('pearTV', 1), ('Toshika 750', 2)]",17400,77.49,-37.8177425,144.95105800000005,25,13127.49,Summer,True,0.6645,two stars batter sucks,False,0,1
ORD426258,ID4157116151,2019-10-26,Bakers,"[('Alcon 10', 2), ('iAssist Line', 2), ('Thunder line', 2), ('Lucent 330S', 1)]",27940,102.23,-37.8176863,144.9910956,25,21057.23,Spring,True,0.9301,nice phone case nice phone case,True,1,1
ORD367624,ID0527842694,2019-05-19,Bakers,"[('Candle Inferno', 1), ('Olivia x460', 1)]",1655,80.51,-37.8082783,144.9826774,25,1321.76,Autumn,True,1.1206,great phone totally recommend love this phone unlocked and so much fun,True,1,1
ORD292678,ID0202446054,2019-02-27,Thompson,"[('Toshika 750', 2), ('Alcon 10', 2)]",26540,78.85,-37.803488,144.93646840000005,10,23964.85,Summer,False,1.3837,"i bought this for my 8 year old. i was a great buy. the price was affordable compared to other tablets on the market and e 8"" screen is perfect. another great buy!!!",True,1,0
ORD355714,ID6167359510,2019-04-12,Nickolson,"[('Lucent 330S', 2), ('Alcon 10', 2), ('Universe Note', 1)]",23810,82.1,-37.8087298,144.97321269999995,5,22701.6,Autumn,True,1.1444,very good phone. although the one i got was the ... very good phone. although the one i got was the uae version and hasn't gotten the nougat update yet. but in very good condition,True,1,1
ORD285633,ID3094966836,2019-12-07,Thompson,"[('Lucent 330S', 1), ('pearTV', 1)]",7540,99.1,-37.8004668,144.9486426,10,6885.1,Summer,True,1.3658,good everything,True,1,1
ORD154862,ID0266739935,2019-01-03,Bakers,"[('Alcon 10', 2), ('Toshika 750', 2)]",26540,78.77,-37.822551,144.9938715,10,23964.77,Summer,False,1.4027,but everything else is fine. not fully unlocked. the texting is still locked into verizon. but everything else is fine.,True,1,0
ORD327836,ID1459890792,2019-01-14,Bakers,"[('Candle Inferno', 1), ('Toshika 750', 1), ('Universe Note', 1), ('iStream', 2)]",8500,84.09,-37.8199156,145.0116616,10,7734.09,Summer,False,1.8185,excellent product work fantastic excellent product work fantastic,True,1,0
ORD259131,ID1560149605,2019-05-22,Thompson,"[('pearTV', 1), ('Candle Inferno', 2)]",7170,63.08,-37.8155045,144.9377081,0,7233.08,Autumn,True,0.8815,"not as described bought it from ""choozy wireless"" and the product did not come as described. it had a black spot inside the screen. i'll let the pictures do the rest of the review.",False,0,1
ORD430725,ID0591435942,2019-08-13,Nickolson,"[('Thunder line', 1), ('Universe Note', 2)]",9080,72.87,-37.8189253,144.9661161,5,8698.87,Winter,True,0.3043,great phone great phone at a great price.,True,1,1
ORD032118,ID2272190619,2019-08-21,Bakers,"[('Candle Inferno', 2), ('pearTV', 2), ('Alcon 10', 2), ('Toshika 750', 2)]",40020,78.05,-37.7998375,144.9889029,0,40098.05,Winter,True,1.2604,great phone it's a great phone but wish it had a headphone jack instead of blue tooth,True,1,1
ORD093212,ID3306900958,2019-03-21,Nickolson,"[('Alcon 10', 2), ('Universe Note', 1), ('pearTV', 2)]",33970,66.19,-37.8191206,144.9597134,15,28940.69,Autumn,True,0.867,"bad speaker system my xperia a water resistant phone, have several issues ,bad speaker system , water damage, no internet signal, then just quit totally quit working . it is so disgusting my phone have been change 4 times.",False,0,1
ORD205344,ID0054552820,2019-09-17,Nickolson,"[('iAssist Line', 2), ('Toshika 750', 1), ('Alcon 10', 2)]",26670,90.66,-37.8205902,144.9838249,0,26760.66,Spring,True,1.2747,"beware used this phone for almost two weeks before it started giving me problems. it would have 90% battery then randomly turn off and indicate ""0% battery"". what a pain in the ass. and unfortunately, you can't replace the battery. i do like this phone, i hope they will send me a different one as i'm not opposed to trying again.",False,0,1
ORD211750,ID5402876189,2019-10-29,Nickolson,"[('Lucent 330S', 2), ('Toshika 750', 2), ('Alcon 10', 1), ('Olivia x460', 2)]",22500,75.98,-37.8204678,144.9768255,0,22575.98,Spring,False,0.6728,loved it! excellent phone.,True,1,0
ORD068808,ID0282825847,2019-05-22,Thompson,"[('Toshika 750', 1), ('Candle Inferno', 1)]",4750,67.32,-37.802266,144.9512019,0,4817.32,Autumn,False,1.2142,five stars very satisfied with this product,True,1,0
ORD446707,ID5636125217,2019-05-26,Bakers,"[('Candle Inferno', 1), ('pearTV', 2), ('Olivia x460', 2), ('iAssist Line', 1)]",17725,80.73,-37.8164722,145.0041737,25,13374.48,Autumn,True,1.0668,five stars at the moment work very well,True,1,1
ORD371534,ID0579399652,2019-06-07,Nickolson,"[('Olivia x460', 1), ('pearTV', 2), ('Toshika 750', 2)]",22485,74.35,-37.8185196,144.9752084,10,20310.85,Winter,True,0.4976,"gran celular gran teléfono, funciona perfecto en venezuela.",True,1,1
ORD104101,ID1686695050,2019-09-12,Thompson,"[('Thunder line', 2), ('Olivia x460', 2), ('iAssist Line', 2)]",11260,81.36,-37.8000349,144.94384509999998,0,11341.36,Spring,False,1.4351,universe s4 white frost fast delivery works great what more can you ask for!!,True,1,0
ORD345139,ID0202473000,2019-11-13,Thompson,"[('Toshika 750', 2), ('Alcon 10', 2), ('Lucent 330S', 1)]",27770,106.55,-37.8028844,144.933945,10,25099.55,Spring,True,1.5873,dependable tablet has it two years and still working great,True,1,1
ORD028295,ID1463620796,2019-08-01,Bakers,"[('Thunder line', 1), ('Universe Note', 2), ('Alcon 10', 1)]",18030,80.68,-37.8183031,145.0077128,15,15406.18,Winter,True,1.4352,"great phone!! the s8 is an older model but for the price and condition it was it, i couldn’t beat it. it’s my fiancé’s every day phone and he loves it, the battery life is great it can be used for music etc all day and last about 15 hours. no scratches or dents when it arrived. i highly recommend",True,1,1
ORD385651,ID0575434472,2019-06-11,Bakers,"[('Universe Note', 2), ('Toshika 750', 2), ('Olivia x460', 1)]",16765,80.05,-37.8188613,144.9848736,0,16845.05,Winter,True,1.343,"i liked it, perfect size, the screen is really clear,  and elegant.",True,1,1
ORD329813,ID0579501193,2019-09-07,Thompson,"[('Universe Note', 2), ('Toshika 750', 2)]",15540,97.71,-37.81413010000001,144.94923500000004,15,13306.71,Spring,True,0.2502,i was impressed with the product the phone was like brand new only one little quarter inch scratch you could barely see in the back.,True,1,1
ORD263550,ID0245807834,2019-12-26,Thompson,"[('Universe Note', 2), ('Toshika 750', 1), ('Candle Inferno', 1), ('Olivia x460', 1)]",12875,102.88,-37.7991657,144.9595929,15,11046.63,Summer,True,1.8639,as described kids love it,True,1,1
ORD065902,ID0278912937,2019-07-08,Nickolson,"[('Lucent 330S', 1), ('Candle Inferno', 1)]",1660,68.5,-37.8100903,144.97858119999995,15,1479.5,Winter,False,1.2357,four stars great phone,True,1,0
ORD002405,ID0581760585,2019-12-25,Thompson,"[('Lucent 330S', 1), ('Universe Note', 1), ('Olivia x460', 1), ('Thunder line', 2)]",10265,84.69,-37.8043734,144.92863640000004,15,8809.94,Summer,False,1.8659,just what my niece wanted for christmas! she is enjoying every minutes use !,True,1,0
ORD380482,ID0579391882,2019-11-11,Thompson,"[('Thunder line', 2), ('Olivia x460', 1), ('iAssist Line', 2)]",10035,90.65,-37.82187879999999,144.9553,10,9122.15,Spring,True,1.2546,don't buy this product!!! i couldn't get this phone activated anywhere it was a waste of time!!!,False,0,1
ORD147758,ID0030942766,2019-08-14,Thompson,"[('Toshika 750', 2), ('iAssist Line', 2), ('Candle Inferno', 1), ('Universe Note', 1)]",16970,76.18,-37.8050836,144.9479156,10,15349.18,Winter,True,0.8481,"2nd candle bought as a gift. easy to operate, can fit in my purse and eliminates having to carry around multiple traditional books.",True,1,1
ORD304586,ID0579495286,2019-02-04,Thompson,"[('Olivia x460', 2), ('iAssist Line', 2)]",6900,43.695,-37.8141251,144.9488896,10,6253.695,Summer,True,0.2275,five stars was better than described,True,1,1
ORD107081,ID0746917820,2019-06-14,Nickolson,"[('Universe Note', 2), ('Lucent 330S', 2), ('Thunder line', 1)]",11540,79.93,-37.8247896,144.982697,0,11619.93,Winter,True,1.346,five stars bought this phone for my brother in trinidad n it works great,True,1,1
ORD182926,ID0472236191,2019-01-03,Nickolson,"[('Toshika 750', 1), ('Olivia x460', 1), ('Alcon 10', 1)]",14495,104.28,-37.8014402,144.96636840000005,25,10975.53,Summer,True,1.93,loving my xs accurate and quality product just love my new phone and love the delivery service super fast,True,1,1
ORD221829,ID0031477172,2019-07-18,Bakers,"[('iStream', 2), ('Alcon 10', 2), ('pearTV', 1), ('iAssist Line', 2)]",28960,68.31,-37.8002885,144.9975638,0,29028.31,Winter,False,1.0999,still has facebook and instagram. just diet versions. great for that teenager that gets into trouble with their real phone.,True,1,0
ORD129705,ID5402876143,2019-06-03,Nickolson,"[('iStream', 1), ('Alcon 10', 1), ('Toshika 750', 1)]",13420,75.76,-37.8194434,144.9768094,25,10140.76,Winter,True,0.6452,"favorite feature...shake/twist for the camera to turn on. so easy! first of all, i'm a huge fan of of the lucent phones, starting with my first lucent x in 2010. they are pretty comparable to other high end phones on the market and much cheaper.",True,1,1
ORD391327,ID1691663875,2019-05-15,Thompson,"[('pearTV', 1), ('Thunder line', 1)]",8490,66.89,-37.8011832,144.9569261,10,7707.89,Autumn,True,1.5452,boo verizon no longer accepts this phone,False,0,1
ORD317278,ID3215192010,2019-08-02,Thompson,"[('Candle Inferno', 1), ('pearTV', 1), ('Toshika 750', 2)]",15380,75.86,-37.8079692,144.95065280000003,5,14686.86,Winter,True,0.6112,great phone put a screen protector on before you use and you're good to go as the screen can't shatter but it scratches easier. excellent phone!,True,1,1
ORD249854,ID0370751780,2019-02-20,Bakers,"[('Lucent 330S', 2), ('Olivia x460', 1), ('Candle Inferno', 1)]",4115,74.09,-37.81552070000001,144.9880593,25,3160.34,Summer,False,0.881,"artsy awesome phone, very artsy, and fun to play with. works better when using the stylus and has vibrant colors.",True,1,0
ORD302394,ID0736011483,2019-12-10,Nickolson,"[('Thunder line', 2), ('iStream', 2), ('Olivia x460', 1)]",5885,92.78,-37.8246789,144.9705324,25,4506.53,Summer,True,0.6827,works great! arrived on time. works great!,True,1,1
ORD430242,ID0247298494,2019-12-04,Thompson,"[('iStream', 2), ('Candle Inferno', 1), ('Toshika 750', 1)]",5050,84.01,-37.7993749,144.9602387,15,4376.51,Summer,False,1.8796,good phone good phone.,True,1,0
ORD438158,ID6126066495,2019-04-16,Bakers,"[('iAssist Line', 1), ('Universe Note', 1), ('Thunder line', 1)]",7855,69.16,-37.8172742,145.0132878,0,7924.16,Autumn,True,1.7826,buy new phone turned off 4 months after purchase never turned back on,False,0,1
ORD448015,ID1686695067,2019-12-27,Thompson,"[('Toshika 750', 2), ('Lucent 330S', 1), ('Universe Note', 1), ('Alcon 10', 1)]",22270,77.46,-37.8003149,144.9440199,0,22347.46,Summer,False,1.4016,five stars love it.,True,1,0
ORD395661,ID0338577629,2019-09-18,Bakers,"[('iStream', 2), ('Candle Inferno', 2)]",1160,81.13,-37.8035311,144.9810821,10,1125.13,Spring,False,1.4376,"a++++ seller and product this phone is awesome, awesome, awesome! a++++ seller",True,1,0
ORD212965,ID2180785620,2019-05-19,Nickolson,"[('Olivia x460', 1), ('Thunder line', 1)]",3405,93.915,-37.8157032,144.965572,0,3498.915,Autumn,True,0.4755,the phone broke itself. about two-three months after getting it a pink line started to show up on the screen. never dropped or been in water.,False,0,1
ORD079642,ID2384091373,2019-04-24,Nickolson,"[('iAssist Line', 1), ('Candle Inferno', 1), ('pearTV', 1), ('Thunder line', 2)]",13325,67.97,-37.8071932,144.9674688,15,11394.22,Autumn,False,1.2824,good purchase happy,True,1,0
ORD163337,ID0269327985,2019-07-06,Nickolson,"[('Olivia x460', 1), ('pearTV', 2), ('iStream', 2)]",14145,64.29,-37.8182858,144.9787691,10,12794.79,Winter,False,0.8113,"beautiful, just terrific beautiful, just terrific, i have to tell you that it is probably the best. just don't take my word.",True,1,0
ORD421567,ID0681284972,2019-10-18,Bakers,"[('Candle Inferno', 1), ('Thunder line', 1), ('Toshika 750', 2)]",11250,74.13,-37.81323920000001,144.9906576,25,8511.63,Spring,False,0.5405,"a solid phone a little heavier than i'm used to, but the screen size and clarity, and the fantastically convenient smart screen with facial recognition and retina scanning more than make up for a more noticable pocket presence.",True,1,0
ORD443539,ID4716795471,2019-01-18,Thompson,"[('Toshika 750', 2), ('Alcon 10', 2)]",26540,46.025,-37.8187386,144.95323169999998,25,19951.025,Summer,True,0.8658,nice basic used phone nice basic used phone. good price and condition used. didn't want to waste money being ripped off by the phone provider when i lost my last one.,True,1,1
ORD030713,ID1479928084,2019-07-15,Nickolson,"[('iStream', 2), ('iAssist Line', 1), ('Alcon 10', 2), ('Lucent 330S', 1)]",21655,63.49,-37.8203732,144.95747350000005,25,16304.74,Winter,True,1.0803,phone came in without a battery it funny that the phone doesn't come with a battery! what am i supposed to do with a phone without a battery?,False,0,1
ORD431388,ID0054396972,2019-08-11,Thompson,"[('iStream', 1), ('Alcon 10', 1), ('Thunder line', 1)]",11280,68.37,-37.80158529999999,144.94843740000005,15,9656.37,Winter,False,1.2401,"love this phone! the speaker on my old olivia phone died, plus it was running out of space. so i got this phone, and i love it!! it's got plenty of space and i like that it's thin. this one should last me a long time. :)",True,1,0
ORD484926,ID4367162744,2019-02-11,Thompson,"[('Toshika 750', 1), ('pearTV', 2), ('Candle Inferno', 1)]",17370,86.92,-37.7996302,144.961576,10,15719.92,Summer,True,1.9329,junk. another false claim of refurbished unable to use data so it’s basically just a phone. lame,False,0,1
ORD441405,ID1985549832,2019-02-12,Nickolson,"[('Olivia x460', 2), ('iStream', 1), ('Toshika 750', 2)]",11240,80.68,-37.8034761,144.96639019999995,0,11320.68,Summer,False,1.7058,five stars what a nice and cheap phone is this!!!,True,1,0
ORD057357,ID2265523382,2019-12-04,Nickolson,"[('Olivia x460', 2), ('Thunder line', 1), ('Universe Note', 2)]",11530,62.66,-37.8258881,144.96025590000005,0,11592.66,Summer,False,1.152,"don't buy...mine failed prior to 120 days. seller only offers 90 day warranty. less than 30 days after the warranty expired, the display is failing.",False,0,0
ORD185579,ID0581702929,2019-04-07,Thompson,"[('Lucent 330S', 2), ('Alcon 10', 2), ('Universe Note', 1)]",23810,107.085,-37.815589,144.9219752,15,20345.585,Autumn,False,2.2305,"very good very good cell phone for the price and it's spec. very responsible, good screen, the cons is it not has nfc chip",True,1,0
ORD075346,ID6197211202,2019-04-27,Thompson,"[('Olivia x460', 1), ('iAssist Line', 1), ('Alcon 10', 1)]",12400,66.06,-37.8165928,144.9320136,15,10606.06,Autumn,False,1.394,everything it awesome everything is great,True,1,0
ORD402879,ID4520380537,2019-08-05,Nickolson,"[('pearTV', 1), ('iAssist Line', 1), ('Candle Inferno', 2), ('Thunder line', 2)]",13755,65.34,-37.8166359,144.95865890000005,15,11757.09,Winter,False,0.9823,great produce. i had to get a sim card from my local sprint store (it was free). over all... great produce... greal deal!,True,1,0
ORD019953,ID3146808113,2019-12-31,Bakers,"[('Lucent 330S', 2), ('iAssist Line', 1)]",4685,74.17,-37.8104294,144.9844312,15,4056.42,Summer,False,0.9511,five stars awesome phone,True,1,0
ORD413591,ID0575428634,2019-07-16,Nickolson,"[('pearTV', 1), ('Alcon 10', 1)]",15260,79.85,-37.81916,144.9847744,0,15339.85,Winter,True,1.3402,pixel pure google perfection pixel pure google perfection,True,1,1
ORD169480,ID2190478937,2019-01-04,Nickolson,"[('Toshika 750', 2), ('iStream', 1), ('Olivia x460', 1)]",10015,70.02,-37.8172114,144.9644553,25,7581.27,Summer,False,0.4738,nice phone the planned obsolescence of my s5 finally got to me so i bought the s8+ works good - wonder how long they will allow me to use it before they slow it down.,True,1,0
ORD035770,ID0588198771,2019-09-23,Nickolson,"[('Alcon 10', 2), ('Lucent 330S', 1), ('pearTV', 2)]",31750,102.46,-37.8122756,144.973739,0,31852.46,Spring,True,0.794,clean clean,True,1,1
ORD252271,ID4957761345,2019-05-22,Thompson,"[('iAssist Line', 2), ('pearTV', 1), ('Lucent 330S', 1), ('Alcon 10', 1)]",20940,85.57,-37.8250592,144.92856880000005,0,21025.57,Autumn,True,2.1325,five stars beautiful loved it.,True,1,1
ORD357827,ID4326586225,2019-08-04,Nickolson,"[('pearTV', 1), ('iAssist Line', 2), ('Alcon 10', 2), ('Universe Note', 2)]",35560,74.9,-37.8171949,144.9645119,10,32078.9,Winter,True,0.4697,great value great product,True,1,1
ORD486189,ID2236727765,2019-04-08,Bakers,"[('pearTV', 1), ('Toshika 750', 2), ('Candle Inferno', 1), ('Alcon 10', 2)]",33280,63.95,-37.8108044,145.003225,10,30015.95,Autumn,False,0.7087,i purchased this tablet and am very happy with it.,True,1,0
ORD049465,ID0588198714,2019-12-07,Nickolson,"[('Olivia x460', 2), ('Thunder line', 1), ('iAssist Line', 2)]",9080,93.89,-37.8122401,144.9736344,5,8719.89,Summer,True,0.7933,"this was bought to replace my old candle with keypad, and experimental internet. was surprised how much the candle had changed, and at the same price as my old one was when i bought it!have already shown it to a couple of friends who now say they are thinking about getting one.",True,1,1
ORD112537,ID6167191729,2019-03-04,Nickolson,"[('Alcon 10', 1), ('Candle Inferno', 1), ('Toshika 750', 2), ('Olivia x460', 2)]",20470,77.53,-37.816284,144.96418799999995,15,17477.03,Autumn,True,0.5372,"great flawless quality for a refurbished phone very fair price, great flawless quality for a refurbished phone. works wonderfully! only bummer was that it doesn't come with an sd card but thankfully that wasnt an issue or an extra charge for me thru my carrier",True,1,1
ORD385081,ID2089593076,2019-11-30,Bakers,"[('Candle Inferno', 1), ('iAssist Line', 2), ('Alcon 10', 1)]",13830,105.12,-37.8116631,145.0098376,5,13243.62,Spring,True,1.2978,like new,True,1,1
ORD050534,ID3215106475,2019-09-20,Thompson,"[('Toshika 750', 2), ('iStream', 2), ('Lucent 330S', 1)]",10170,84.33,-37.80915770000001,144.9497677,0,10254.33,Spring,True,0.4577,worse worse product i have ever seen ; it doesn't even work,False,0,1
ORD025953,ID6200183479,2019-07-04,Thompson,"[('iAssist Line', 1), ('Universe Note', 2), ('Thunder line', 1)]",11305,63.74,-37.8205922,144.9522801,0,11368.74,Winter,False,0.9935,"great phone love the phone. works fine. i am having a little trouble with the home button not working all the time, but it's a small thing",True,1,0
ORD149687,ID5680175257,2019-08-11,Bakers,"[('iStream', 2), ('Toshika 750', 1), ('Universe Note', 2), ('iAssist Line', 1)]",13745,78.32,-37.8102365,144.98093590000005,0,13823.32,Winter,True,1.2576,very nice phone best purchase ever. i bought it from surgetelecom and it is brand new unlocked. i love this phone. and it has great features.,True,1,1
ORD410991,ID5172636078,2019-05-14,Bakers,"[('Toshika 750', 1), ('iAssist Line', 2), ('Universe Note', 2)]",15670,50.49,-37.8116447,145.0040335,15,13369.99,Autumn,False,0.7955,stopped working less then a year after i purchased it i found this phone to be good until it would stop working less then a year into my purchase. i would have to press 2 buttons simultaneously to get it going again. but then it did it again a month and a half and then 2 weeks later. so i'm done with buying used phones in general.,False,0,0
ORD375638,ID0605199037,2019-04-04,Nickolson,"[('Universe Note', 2), ('Candle Inferno', 1), ('Lucent 330S', 1)]",8560,79.04,-37.8134063,144.96490769999997,15,7355.04,Autumn,True,0.7073,"best phone in the united states. asus makes the best phones for the u.s.! i've had them all from toshika to olivia. i think it's because they start from the computer base. flawless from east coast to west coast,do believe,a trucker knows.",True,1,1
ORD211133,ID1458418020,2019-08-09,Bakers,"[('pearTV', 1), ('Alcon 10', 1)]",15260,67.2,-37.8193118,145.0065121,25,11512.2,Winter,False,1.4351,i would definitely recommend edge cellular the phone was exactly what i was looking for. i would definitely recommend edge cellular.,True,1,0
ORD390721,ID0598347137,2019-02-10,Nickolson,"[('Lucent 330S', 2), ('iStream', 2)]",2760,92.2,-37.8139544,144.963645,10,2576.2,Summer,True,0.7325,five stars perfect for my husband!,True,1,1
ORD069952,ID2174966072,2019-04-21,Thompson,"[('Candle Inferno', 2), ('Thunder line', 2)]",5220,79.34,-37.8170541,144.9533907,15,4516.34,Autumn,True,0.7395,"great phone, received ahead of schedule great phone, received ahead of schedule. i was able to activate on my account immediately and it works great.",True,1,1
ORD290704,ID0576838446,2019-08-03,Bakers,"[('Thunder line', 1), ('iStream', 2), ('iAssist Line', 1)]",4705,67.03,-37.8177749,144.9882944,15,4066.28,Winter,False,1.0593,bought for my 11 year old son and he absolutely loves it.,True,1,0
ORD262751,ID0663469696,2019-09-04,Bakers,"[('iAssist Line', 1), ('pearTV', 2)]",14845,111.84,-37.80001179999999,144.974997,15,12730.09,Spring,True,2.0982,"easy to learn and set up as a technophobe i put off buying a smart phone but finally had to. this phone is so easy to use, so light and responsive that i'm sorry i didn't buy one years ago.",True,1,1
ORD340856,ID0608962184,2019-11-23,Bakers,"[('Candle Inferno', 2), ('iAssist Line', 2)]",5310,81.38,-37.8028165,145.0094388,0,5391.38,Spring,False,1.4832,the tablet works fine. but speakers are not that great if you want a good cheap tablet that works this is it.,True,1,0
ORD330292,ID3810637326,2019-01-22,Thompson,"[('Lucent 330S', 1), ('Thunder line', 1)]",3410,60.36,-37.8210144,144.9429268,10,3129.36,Summer,False,0.9974,defective mobile the mobile started displaying vertical pink line on the right side. not a good deal.,False,0,0
ORD419325,ID0607756858,2019-02-27,Nickolson,"[('Thunder line', 1), ('pearTV', 1), ('Universe Note', 1)]",11940,55.95,-37.8178879,144.96213659999995,5,11398.95,Summer,False,0.6567,"the one i got was reported stolen so i was going to activate the sim card i put in the phone , only to be told by the phone company they can’t do that because it is a stolen phone . becareful where you order your phones from , i had to return it .",False,0,0
ORD210215,ID0814816086,2019-02-11,Nickolson,"[('Thunder line', 2), ('pearTV', 1)]",10670,79.26,-37.8155355,144.97738080000005,0,10749.26,Summer,True,0.7682,"bad experience wiyh dailysales seller and phone aweful experience. arrived blocked to my carrier tmobile, so obvivously unusuable.",False,0,1
ORD331718,ID0591430822,2019-10-12,Nickolson,"[('pearTV', 1), ('Universe Note', 2), ('Alcon 10', 2), ('iStream', 2)]",31410,99.01,-37.81759210000001,144.9672221,10,28368.01,Spring,True,0.2332,"value excellent value. spectrum sells it way higher. fast internet , videos, very good cam. so easy to have a powerful att pay to go phone no contract",True,1,1
ORD454741,ID0364329268,2019-04-19,Thompson,"[('iStream', 2), ('Universe Note', 2), ('pearTV', 1)]",13510,83.11,-37.8010969,144.9607109,15,11566.61,Autumn,True,1.7607,"i'm very happy with this phone i'm very happy with this phone! the most efficient android i've had so far, without having to spend ridiculous alcon money.",True,1,1
ORD250863,ID2948774582,2019-01-07,Nickolson,"[('iAssist Line', 2), ('Candle Inferno', 2)]",5310,79.85,-37.8104242,144.972604,0,5389.85,Summer,True,0.9483,one star el celular no viene con audífonos the phone did not come with headphones,False,0,1
ORD015004,ID2569100353,2019-04-05,Bakers,"[('Candle Inferno', 1), ('iStream', 1)]",580,69.4,-37.8232658,144.9937521,15,562.4,Autumn,False,1.4829,five stars great phone. great camera.,True,1,0
ORD275231,ID2430634484,2019-01-19,Bakers,"[('Lucent 330S', 1), ('Toshika 750', 2), ('iStream', 2), ('iAssist Line', 2)]",14620,73.09,-37.8039339,144.9920078,10,13231.09,Summer,False,0.732,lavable lovable 5 stars. works perfect 🙏😁,True,1,0
ORD413420,ID0844493544,2019-05-17,Thompson,"[('iStream', 2), ('Toshika 750', 2)]",8940,78.39,-37.8194519,144.95303940000005,5,8571.39,Autumn,True,0.9193,"five stars nothing to complain about. delivery on time, phone works perfectly.",True,1,1
ORD376963,ID0709951244,2019-04-17,Thompson,"[('Toshika 750', 2), ('Lucent 330S', 1), ('Universe Note', 1)]",13320,80.73,-37.8127606,144.9349737,10,12068.73,Autumn,True,1.0637,fast performance and long lasting battery so efficient and performance is awesome.the battery can last fo at least more than two days with hard surfing.it charges fully in one hour.am impressed with this product,True,1,1
ORD465528,ID4028046135,2019-02-12,Bakers,"[('Toshika 750', 1), ('Lucent 330S', 1)]",5550,99.53,-37.8118393,145.0116848,15,4817.03,Summer,True,1.4614,nice phone the phone is pretty good.,True,1,1
ORD381757,ID6167191720,2019-12-24,Nickolson,"[('Toshika 750', 2), ('Thunder line', 2), ('Olivia x460', 1)]",14225,75.66,-37.8181,144.957901,25,10744.41,Summer,False,1.0259,works with metropcs amazing phone works with metro pcs!,True,1,0
ORD313936,ID4297530199,2019-06-10,Bakers,"[('iAssist Line', 1), ('iStream', 2), ('Candle Inferno', 2), ('Universe Note', 1)]",6835,68.72,-37.8017491,144.98377480000005,25,5194.97,Winter,False,1.3632,good value for purchase price. i like it and it's good quality for the purchase price. i am a fan of olivia universe and i just needed a replacement phone in a hurry and didn't want to spend $500 plus on a phone. insurance is also available with this phone! would recommend.,True,1,0
ORD137174,ID0282825830,2019-08-23,Thompson,"[('pearTV', 2), ('Lucent 330S', 1), ('iStream', 1)]",14000,65.05,-37.8033053,144.9510182,5,13365.05,Winter,True,1.0991,disappoint no unlock,False,0,1
ORD481466,ID2249570230,2019-01-24,Bakers,"[('iStream', 2), ('Olivia x460', 1), ('Toshika 750', 1), ('iAssist Line', 2)]",10295,83.28,-37.8264328,144.99780780000003,0,10378.28,Summer,False,1.8437,"calidad del producto y eficiencia en la entrega todo perfecto como lo previsto,buen producto,el tiempo de entrega muy bien,quede muy satisfthunder",True,1,0
ORD080606,ID0418548288,2019-12-11,Bakers,"[('Lucent 330S', 2), ('Thunder line', 2)]",6820,101.48,-37.8229127,144.9873956,10,6239.48,Summer,True,1.5944,fast phone and great quality. this is definitely a bargain. fast phone and great quality.,True,1,1
