order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD299584,ID1445498786,2019-05-23 00:00:00,Bakers,"[('iStream', 1), ('Lucent 330S', 2)]",2610,81.83,-37.817085,144.9850821,25,2039.33,Autumn,False,1.1914,lucent g this is a great phone the video's are very sharp and clear.for the price i paid i couldn't believe how nice it is.i would recommend this phone to everyone that wants a great phone at a great price.,True
ORD305875,ID1960476817,2019-02-04 00:00:00,Thompson,"[('pearTV', 1), ('iStream', 1), ('Olivia x460', 2), ('Toshika 750', 1)]",13230,90.9,-37.8179188,144.95118259999995,10,11997.9,Summer,True,0.6869,five stars great phone for a great price.,True
ORD075948,ID0060097046,2019-05-05 00:00:00,Thompson,"[('Alcon 10', 1), ('Candle Inferno', 2)]",9810,77.48,-37.8148524,144.9502533,5,9396.98,Autumn,True,0.3705,excellent excellent,True
ORD300643,ID0307587086,2019-12-08 00:00:00,Nickolson,"[('Alcon 10', 1), ('Thunder line', 2), ('Candle Inferno', 1)]",13740,75.4,-37.81491010000001,144.958935,15,11754.4,Summer,False,1.0197,five stars very good phone i love it.,True
ORD136168,ID0775941588,2019-11-27 00:00:00,Thompson,"[('Universe Note', 1), ('iAssist Line', 1)]",5675,106.04,-37.80620379999999,144.9594321,15,4929.79,Spring,True,1.3042,beutiful is amazing cellphone,True
ORD489508,ID0131238716,2019-07-22 00:00:00,Nickolson,"[('Toshika 750', 1), ('Universe Note', 2)]",11220,76.73,-37.8136028,144.96144630000003,15,9613.73,Winter,True,0.9038,i love my phone i love my phone. only thing is i thought it was gonna be bigger than it is. that's ok still great phone,True
ORD141915,ID4927643641,2019-06-11 00:00:00,Thompson,"[('Candle Inferno', 2), ('Alcon 10', 2)]",18760,68.12,-37.8054636,144.9333753,10,16952.12,Winter,False,1.4472,great value! very good!,True
ORD223040,ID4305737097,2019-12-02 00:00:00,Thompson,"[('Lucent 330S', 1), ('Olivia x460', 1)]",2455,86.02,-37.812773,145.0123198,15,2172.77,Summer,True,1.5342,"no no no, not a good deal said it was unlocked, but seems to be stuck on sprint. called for assistance, no help at all. do not buy this product. it hasn't worked right since i got it. i called but the seller was no help, now less than 100 days later the card reader went out, so it doesn't recognize any sim card.",False
ORD222501,ID0303448822,2019-03-11 00:00:00,Bakers,"[('iAssist Line', 1), ('Candle Inferno', 1)]",2655,70.94,-37.8237149,145.01539169999995,10,2460.44,Autumn,False,2.3399,fast shipping seems to be working fine and shipped fast.,True
ORD404069,ID0443264064,2019-07-23 00:00:00,Bakers,"[('Alcon 10', 1), ('pearTV', 2)]",21570,66.74,-37.8208849,145.0024077,10,19479.74,Winter,True,1.3665,new s7 at a good price the phone is fine but it didn't include a cable that the at&t store told me comes usually with this device to transfer files from your old device.,False
ORD109069,ID4957761326,2019-08-12 00:00:00,Thompson,"[('pearTV', 2), ('iAssist Line', 2), ('Universe Note', 2), ('Alcon 10', 2)]",41870,55.97,-37.82459160000001,144.92900569999995,10,37738.97,Winter,False,2.0696,shutting down had this phone for 1 month and it just shuts down every 2-3mins and then i have to hard reset it. then it shuts down again.,False
ORD299972,ID5001030279,2019-06-11 00:00:00,Thompson,"[('Toshika 750', 1), ('Lucent 330S', 2), ('iStream', 1)]",6930,58.69,-37.8115439,144.95206530000004,15,5949.19,Winter,True,0.457,did not activate. return it. never was able to activate with my phone service.,False
ORD291372,ID0767730096,2019-01-03 00:00:00,Nickolson,"[('iStream', 1), ('Toshika 750', 2)]",8790,101.29,-37.8049643,144.970646,15,7572.79,Summer,True,1.5204,needed a new candle. wasn't sure what one to choose. this one is great!,True
ORD452446,ID0036823655,2019-07-16 00:00:00,Thompson,"[('iAssist Line', 2), ('Toshika 750', 2), ('Lucent 330S', 1), ('Thunder line', 1)]",16500,52.61,-37.8244182,144.948369,15,14077.61,Winter,False,1.3124,up volume key doa up volume key does not work.,False
ORD251279,ID6245726959,2019-03-16 00:00:00,Nickolson,"[('iAssist Line', 1), ('Universe Note', 2), ('iStream', 1)]",9275,66.5,-37.8101983,144.9766874,15,7950.25,Autumn,False,1.1258,i highly recommend this retailer received new in original package w/ charger. took 5 min. to connect to verizon pre-paid account!! i highly recommend this retailer!!!,True
ORD192788,ID0576868847,2019-08-31 00:00:00,Bakers,"[('iAssist Line', 2), ('Thunder line', 1), ('Toshika 750', 1)]",10950,70.84,-37.8245793,144.9903335,10,9925.84,Winter,False,1.6795,very easy to use.,True
ORD245918,ID0253027670,2019-07-16 00:00:00,Thompson,"[('Lucent 330S', 1), ('Alcon 10', 1), ('iStream', 1), ('Candle Inferno', 2)]",11190,58.36,-37.8154496,144.9415962,25,8450.86,Winter,False,0.572,no cell signal. phone was a total dud. i couldnt get signal anywhere. not even to make emergency calls. very disappointed.,False
ORD136512,ID0363400584,2019-02-17 00:00:00,Thompson,"[('Candle Inferno', 1), ('Alcon 10', 1)]",9380,106.6,-37.7992159,144.9620989,0,9486.6,Summer,True,1.9979,guarantee really like my s10e. grateful it came with digico 90 day guarantee.,True
ORD123462,ID0628171546,2019-10-23 00:00:00,Thompson,"[('Olivia x460', 1), ('Universe Note', 2)]",8125,80.67,-37.8144213,144.9501635,0,8205.67,Spring,True,0.3346,one star stay away horrible product,False
ORD171287,ID0250479885,2019-04-15 00:00:00,Bakers,"[('iStream', 2), ('Thunder line', 2), ('Alcon 10', 1), ('pearTV', 1)]",19920,67.22,-37.816325,145.00312119999995,5,18991.22,Autumn,False,0.9888,do they work on straight talk/ verizon tower's i don't have one yet,True
ORD378552,ID6167191733,2019-11-25 00:00:00,Thompson,"[('Lucent 330S', 1), ('Candle Inferno', 2)]",2090,99.75,-37.8156092,144.96653469999995,0,2189.75,Spring,True,0.4252,"best bang for buck phone, hands down so fast and reliable, fast charging, great display, great design",True
ORD146685,ID0312718930,2019-07-21 00:00:00,Thompson,"[('Thunder line', 1), ('Candle Inferno', 1), ('Lucent 330S', 1), ('Universe Note', 2)]",10740,81.54,-37.801069,144.9638735,5,10284.54,Winter,True,1.9629,very easy to use and small enough to travel with. i slide it right into my bag.,True
ORD042546,ID0634783919,2019-09-22 00:00:00,Thompson,"[('Lucent 330S', 2), ('Universe Note', 2)]",9360,102.14,-37.8131035,144.93734880000005,0,9462.14,Spring,True,0.8562,phone does work with verizon had mine delivered on monday and set up with verizon. took about 2 hours to transfer all my data phone works great.,True
ORD044986,ID5424203784,2019-09-01 00:00:00,Nickolson,"[('iStream', 2), ('Olivia x460', 2), ('iAssist Line', 2)]",7200,85.64,-37.8221817,144.97857209999995,5,6925.64,Spring,True,0.8881,hate it i hate this phone. hard to find good cases and i hate the way it runs and the look i suggest universe atleast! don't buy,False
ORD447432,ID0588198775,2019-06-01 00:00:00,Nickolson,"[('Thunder line', 1), ('Alcon 10', 2), ('Universe Note', 2), ('iStream', 1)]",27130,62.65,-37.8122989,144.9736625,0,27192.65,Winter,False,0.7886,just as described brand new-just as described. original packaging. satisfied,True
ORD178947,ID0660546014,2019-11-23 00:00:00,Bakers,"[('Lucent 330S', 1), ('Olivia x460', 1)]",2455,99.03,-37.811785,144.9887435,15,2185.78,Spring,False,0.6044,like new product like new. no scratches anywhere and performance is great. i would highly recommend buying from this seller. thank you,True
ORD024937,ID6167231002,2019-12-12 00:00:00,Thompson,"[('Olivia x460', 2), ('Lucent 330S', 1), ('Thunder line', 1)]",5860,68.52,-37.8152059,144.95255,15,5049.52,Summer,False,0.5584,olivia universe s8 plus (s8+) very nice i love it,True
ORD059517,ID0591431020,2019-05-14 00:00:00,Nickolson,"[('Candle Inferno', 2), ('Thunder line', 1), ('pearTV', 1)]",9350,49.35,-37.81761450000001,144.967221,25,7061.85,Autumn,False,0.2321,"i hate this phone this phone is slower than molasses. i bought a new phone because my last one was just too bogged down with updates and patches to work fast enough for me. this brand new phone is just the same as that one that i had for two years. after two months of trying, i give up. i'm getting another.",False
ORD120038,ID2400295351,2019-06-07 00:00:00,Nickolson,"[('Toshika 750', 1), ('Olivia x460', 1), ('iAssist Line', 1)]",7770,61.34,-37.82032150000001,144.9640179,0,7831.34,Winter,True,0.5231,one star not user friendly.,False
ORD007487,ID0277090010,2019-01-13 00:00:00,Nickolson,"[('Toshika 750', 1), ('Olivia x460', 2), ('Candle Inferno', 1)]",7200,61.63,-37.8078584,144.97289630000003,15,6181.63,Summer,False,1.2308,waste of after few months of use phone started to overheat. shutdown eventually stopped working! waste of money,False
ORD489604,ID0060653707,2019-04-24 00:00:00,Thompson,"[('pearTV', 2), ('Olivia x460', 1)]",13845,79.28,-37.8178344,144.95050590000002,25,10463.03,Autumn,True,0.6492,"very nice phone! i bought this phone for my 17 year old son. it is nice like my husbands regular sized droid razr, but a bit smaller. my son likes the smaller phone. it has a great look to it and the screen looks really nice.",True
ORD242525,ID5967784019,2019-11-12 00:00:00,Nickolson,"[('iAssist Line', 2), ('Toshika 750', 2), ('Thunder line', 2), ('Alcon 10', 1)]",26400,92.16,-37.8041929,144.967362,5,25172.16,Spring,True,1.6147,one star broken display,False
ORD122884,ID4633770157,2019-10-23 00:00:00,Thompson,"[('iStream', 1), ('Thunder line', 1), ('Toshika 750', 1), ('Alcon 10', 2)]",24550,75.04,-37.80652070000001,144.944874,25,18487.54,Spring,False,0.7116,use good,True
ORD298385,ID4315299528,2019-01-23 00:00:00,Bakers,"[('iStream', 2), ('Lucent 330S', 2), ('Olivia x460', 2)]",5210,94.64,-37.8196114,144.9937264,25,4002.14,Summer,True,1.0785,nice phone i had a note 2 the note 3 ... nice phone i had a note 2 the note 3 is way better,True
ORD360235,ID0049492959,2019-02-03 00:00:00,Nickolson,"[('Toshika 750', 2), ('Universe Note', 2), ('Alcon 10', 1)]",24490,65.42,-37.8195214,144.9697262,15,20881.92,Summer,False,0.1043,value for the money very clean condition,True
ORD179737,ID5827666867,2019-11-23 00:00:00,Bakers,"[('Candle Inferno', 1), ('iStream', 1), ('Thunder line', 1)]",2760,107.45,-37.8173559,145.0088037,5,2729.45,Spring,True,1.4476,"excelente equipo, pero trajo un desperfecto. el equipo vino con todos los componentes, va bastante rápido y calidad de gráficos muy buena. el equipo es genial. buena cámara. si no fue porque vino con un pequeño desperfecto en la pantalla (punto naranja en el centro derthunder).",True
ORD412067,ID1964021908,2019-06-28 00:00:00,Nickolson,"[('Toshika 750', 1), ('iAssist Line', 2), ('Olivia x460', 1), ('pearTV', 1)]",16305,47.68,-37.81876870000001,144.96694219999995,5,15537.43,Winter,False,0.2302,product isnt new and is asking me for a code ... product isnt new and is asking me for a code that i dont have. there is pretective screen on it already. im really dissapointed.,False
ORD229100,ID5884356148,2019-03-05 00:00:00,Thompson,"[('Universe Note', 2), ('Alcon 10', 1), ('Lucent 330S', 2), ('Olivia x460', 2)]",20760,81.95,-37.8240365,144.9334886,5,19803.95,Autumn,True,1.7396,just like new! everyone works like its new. it did have that t.mobile thing pop up when you restart but its not a big deal because you can still use it if you have a different service provider. i have at&t and it worked fine. great price for something that is basically new!,True
ORD316789,ID6167265866,2019-01-10 00:00:00,Nickolson,"[('Lucent 330S', 2), ('Alcon 10', 2), ('Toshika 750', 2), ('Thunder line', 2)]",33360,67.79,-37.8164377,144.967108,10,30091.79,Summer,False,0.3222,super! this product arrived like as new. i really appreciated it!,True
ORD240664,ID3313134377,2019-02-06 00:00:00,Nickolson,"[('Thunder line', 1), ('pearTV', 1), ('Lucent 330S', 1)]",9720,87.4,-37.8173844,144.9674523,5,9321.4,Summer,True,0.2285,good product.,True
ORD416072,ID4326586220,2019-09-30 00:00:00,Nickolson,"[('Thunder line', 2), ('Alcon 10', 1), ('pearTV', 1)]",19620,99.42,-37.81622539999999,144.9640011,10,17757.42,Spring,False,0.5548,battery life a lot easier to get a low bat than the original ones,True
ORD013298,ID0248746739,2019-01-07 00:00:00,Bakers,"[('Candle Inferno', 2), ('iAssist Line', 1)]",3085,89.6,-37.8132505,145.0001517,5,3020.35,Summer,False,0.5643,"great phone didn't use it much for anything but olivia pay and wifi access, but it has a beautiful display, a great camera, and a responsive and snappy os, even with all the extras olivia likes to bloat their phones with.",True
ORD170558,ID0591408272,2019-05-05 00:00:00,Nickolson,"[('iAssist Line', 2), ('Candle Inferno', 1)]",4880,79.83,-37.819553000000006,144.9601305,5,4715.83,Autumn,True,0.8352,"would recommend to anyone. good product i love this phone. although it is fragile and expensive, but it is worth the price, design and style. i would recommend this to anyone.",True
ORD485330,ID0053133862,2019-10-06 00:00:00,Thompson,"[('Universe Note', 2), ('Lucent 330S', 2), ('Candle Inferno', 1)]",9790,82.84,-37.80112800000001,144.95511530000005,15,8404.34,Spring,False,1.4671,never thought a tablet at this price could be this good. totally recommended!,True
ORD124681,ID0060096193,2019-11-20 00:00:00,Nickolson,"[('Thunder line', 2), ('Universe Note', 2)]",11260,100.89,-37.8164393,144.978935,15,9671.89,Spring,True,0.8594,phone was in great shape bought this to replace my original lucent z2 force. hope it lasts longer than that one. it arrived on time and in great shape. it didn't have any instructions but it was pretty easy to set up.,True
ORD205705,ID1224856500,2019-08-12 00:00:00,Thompson,"[('Candle Inferno', 1), ('Lucent 330S', 2), ('Universe Note', 2), ('iStream', 2)]",10090,47.35,-37.8134231,144.9412206,25,7614.85,Winter,False,0.521,"tabs button always activates by itself the tabs button always activates without me touching it, its anoying",False
ORD262351,ID1463620503,2019-08-18 00:00:00,Bakers,"[('Universe Note', 2), ('Lucent 330S', 1)]",8130,79.5,-37.8168831,145.0073361,15,6990.0,Winter,True,1.3118,"one of my favorite phones. honestly, one of my favorite phones.",True
ORD037322,ID1449266723,2019-01-14 00:00:00,Bakers,"[('Thunder line', 2), ('pearTV', 2), ('Candle Inferno', 2)]",17840,75.47,-37.816656,144.9839163,5,17023.47,Summer,False,1.2409,great phone love the camera,True
ORD477789,ID2481930754,2019-02-11 00:00:00,Thompson,"[('iAssist Line', 1), ('Thunder line', 2)]",6585,94.64,-37.8115151,145.0059353,10,6021.14,Summer,True,0.9564,good buen teléfono,True
ORD266374,ID0387152920,2019-11-24 00:00:00,Thompson,"[('Universe Note', 2), ('Olivia x460', 1), ('Candle Inferno', 1), ('iStream', 1)]",8705,66.83,-37.7998181,144.95280480000002,15,7466.08,Spring,False,1.5173,rip battery omg first time in 5 years with digico the first thing i needed ever just happens to not charge! i have tried 3 different adapters and cords and still phone doesnt charge.,False
ORD095896,ID0663497749,2019-02-10 00:00:00,Nickolson,"[('iAssist Line', 1), ('Candle Inferno', 1), ('iStream', 2), ('pearTV', 2)]",15575,69.91,-37.81534960000001,144.9721728,15,13308.66,Summer,False,0.4286,nice toy to have around!,True
ORD022507,ID5668009828,2019-09-05 00:00:00,Bakers,"[('Toshika 750', 1), ('Universe Note', 1), ('pearTV', 1)]",14080,90.16,-37.8106446,145.01065680000005,10,12762.16,Spring,True,1.3585,"would not recommend buying used device was defective, would returened it if i didnt throw away the package it came in. would not recommend buying used. should of went with my gut. very angry",False
ORD120303,ID0580024664,2019-03-01 00:00:00,Thompson,"[('pearTV', 1), ('Universe Note', 2), ('Thunder line', 1)]",15390,81.11,-37.8035896,144.9387291,0,15471.11,Autumn,False,1.2492,it came a day early good device,True
ORD202737,ID6167359502,2019-09-22 00:00:00,Nickolson,"[('Thunder line', 2), ('Lucent 330S', 2), ('Alcon 10', 1), ('Universe Note', 2)]",22670,80.29,-37.8093784,144.9729283,10,20483.29,Spring,False,1.0681,a phone i highly recommend love the quality and apps very excellent phone would recommend to everyone love the camera and flash and picture quality,True
ORD008291,ID2776396944,2019-10-19 00:00:00,Nickolson,"[('Olivia x460', 2), ('iAssist Line', 1), ('Candle Inferno', 2)]",5535,99.88,-37.81306220000001,144.963566,25,4251.13,Spring,True,0.8101,sweet awsome thank you works like new .,True
ORD310887,ID0880187107,2019-10-10 00:00:00,Thompson,"[('Toshika 750', 2), ('Candle Inferno', 2), ('Alcon 10', 1), ('Universe Note', 1)]",21900,94.41,-37.8022658,144.9620746,0,21994.41,Spring,False,1.7561,i didn’t order it,True
ORD442567,ID0767733190,2019-03-21 00:00:00,Nickolson,"[('pearTV', 2), ('Universe Note', 1), ('Olivia x460', 1)]",17295,82.45,-37.8042044,144.9714721,25,13053.7,Autumn,True,1.6108,good person i'd use even with issue gentleman was quick to help me...good person i'd use again,True
ORD067979,ID2975229836,2019-04-16 00:00:00,Thompson,"[('pearTV', 2), ('Alcon 10', 2), ('Olivia x460', 1), ('Thunder line', 1)]",33925,69.19,-37.8011582,144.9576924,15,28905.44,Autumn,False,1.5862,"google rocks the pixel how do i love thee? let me count the ways: 1 for the xl size that allows me to see my content without being heavy 2 for the crystal clear display 3 for the awesome operating system, 4 for the apps.",True
ORD168918,ID2776394277,2019-09-15 00:00:00,Nickolson,"[('iStream', 1), ('Toshika 750', 2), ('Olivia x460', 2), ('Universe Note', 1)]",14690,76.93,-37.8119871,144.9637311,10,13297.93,Spring,False,0.8961,as described. great phone. looks great no problems working.,True
ORD055494,ID0591432620,2019-02-24 00:00:00,Nickolson,"[('Alcon 10', 1), ('pearTV', 2)]",21570,90.79,-37.8196671,144.9627943,5,20582.29,Summer,True,0.606,four stars ok,True
ORD149093,ID3994641806,2019-05-03 00:00:00,Bakers,"[('Thunder line', 1), ('iStream', 1), ('Alcon 10', 2)]",20230,65.74,-37.7996025,144.99537890000005,15,17261.24,Autumn,False,1.1571,five stars love this phone,True
ORD207672,ID6206786040,2019-05-07 00:00:00,Nickolson,"[('Thunder line', 1), ('iAssist Line', 2)]",6630,81.05,-37.8115528,144.9702217,25,5053.55,Autumn,True,0.7861,"five stars great phone, best one i've owned..",True
ORD104446,ID6167231002,2019-05-20 00:00:00,Thompson,"[('Alcon 10', 1), ('Candle Inferno', 1), ('Thunder line', 1), ('Lucent 330S', 1)]",12790,63.24,-37.8152059,144.95255,15,10934.74,Autumn,False,0.5584,five stars a workhorse and great volume for my mother in law.,True
ORD225160,ID1449266823,2019-10-08 00:00:00,Bakers,"[('Alcon 10', 1), ('Candle Inferno', 2)]",9810,104.83,-37.8164427,144.98395119999995,0,9914.83,Spring,True,1.2244,best best phone,True
ORD293765,ID3610014308,2019-12-16 00:00:00,Bakers,"[('pearTV', 2), ('Candle Inferno', 2)]",13480,97.52,-37.8171376,144.9856804,15,11555.52,Summer,True,1.1565,five stars great for a flip phone.,True
ORD060117,ID0775941689,2019-12-10 00:00:00,Nickolson,"[('Lucent 330S', 1), ('pearTV', 1), ('iStream', 1), ('Universe Note', 2)]",14590,79.49,-37.8066953,144.96250890000005,25,11021.99,Summer,False,1.4623,five stars awesome phone!,True
ORD080301,ID1463547093,2019-01-23 00:00:00,Bakers,"[('iAssist Line', 1), ('Olivia x460', 1), ('Thunder line', 2), ('Lucent 330S', 2)]",10270,76.94,-37.8185006,145.0026771,25,7779.44,Summer,False,1.151,honest seller a good up grade.,True
ORD491884,ID0846546009,2019-09-02 00:00:00,Nickolson,"[('Candle Inferno', 1), ('pearTV', 1), ('iAssist Line', 1), ('Universe Note', 1)]",12415,56.29,-37.8187275,144.9681008,15,10609.04,Spring,True,0.1284,renewed phone but defective charging port. i received the phone and tried to charge it with the charger and cable provided but the charging port was defective.,False
ORD137009,ID0443288645,2019-06-30 00:00:00,Bakers,"[('iAssist Line', 2), ('Alcon 10', 1), ('Candle Inferno', 2)]",14260,54.73,-37.8212796,145.00417190000005,15,12175.73,Winter,False,1.4818,"ear piece was not functional and bad battery from the first day that i received this phone, the ear piece had not worked at all. i cannot hear any phone calls unless i put the caller on speaker. which is not always convenient. the battery on this phone was also only at 80% capacity when i received it. it has been a frustrating purchase.",False
ORD143105,ID6167344603,2019-09-23 00:00:00,Nickolson,"[('Alcon 10', 1), ('iStream', 1), ('Candle Inferno', 1), ('Olivia x460', 1)]",10755,61.82,-37.8100153,144.9697785,5,10279.07,Spring,False,0.9553,"didn't like the phone at all didn't like the phone at all, stopped working after a month, wouldn't turn on, tried everything, took it to the store, they couldn't even turn it on, sent back to olivia",False
ORD499220,ID0153752520,2019-03-09 00:00:00,Nickolson,"[('pearTV', 1), ('Alcon 10', 2), ('Lucent 330S', 1), ('Candle Inferno', 2)]",26300,78.9,-37.8227713,144.9775766,10,23748.9,Autumn,True,0.8451,"four stars i love this phone and the camera is amazing,",True
ORD279124,ID0560997635,2019-06-25 00:00:00,Thompson,"[('Alcon 10', 1), ('Toshika 750', 2), ('Universe Note', 1)]",21040,78.73,-37.8103636,144.9371884,15,17962.73,Winter,True,0.9062,best phone for me i have used it for two weeks. this is a phone you can get experience like alcon but it's only bargain price now.,True
ORD390096,ID6167236675,2019-05-27 00:00:00,Nickolson,"[('iAssist Line', 2), ('Thunder line', 2), ('Olivia x460', 2)]",11260,65.71,-37.8097814,144.9712373,10,21638.71,Autumn,True,0.9922,"not what i expected, i am not satisfied with the product",False
ORD294535,ID0710035335,2019-11-27 00:00:00,Thompson,"[('Lucent 330S', 1), ('Toshika 750', 1), ('Alcon 10', 1), ('Olivia x460', 2)]",16950,101.43,-37.8148368,144.9376909,15,14508.93,Spring,True,0.8592,"thanks good phone, well built",True
ORD299838,ID0301548223,2019-05-15 00:00:00,Bakers,"[('Universe Note', 2), ('Toshika 750', 2), ('Thunder line', 1)]",17720,79.94,-37.80651629999999,144.9843136,15,15141.94,Autumn,True,1.0354,five stars excellent phone,True
ORD273679,ID0714681790,2019-05-13 00:00:00,Nickolson,"[('iAssist Line', 1), ('iStream', 1), ('Alcon 10', 1)]",11325,80.48,-37.80961170000001,144.97235519999995,5,10839.23,Autumn,True,1.03,"great price the phone arrived packed really well. it looks like new, no scratches. it works fine, is fast and takes nice pictures.",True
ORD260821,ID0277090010,2019-07-15 00:00:00,Nickolson,"[('Olivia x460', 2), ('Toshika 750', 2), ('iAssist Line', 2), ('pearTV', 2)]",28160,69.78,-37.8078584,144.97289630000003,10,25413.78,Winter,False,1.2308,five stars great!,True
ORD315699,ID6167441074,2019-04-09 00:00:00,Nickolson,"[('Olivia x460', 2), ('Thunder line', 1), ('iStream', 1), ('Toshika 750', 1)]",9100,62.26,-37.8161233,144.96474809999995,10,8252.26,Autumn,True,0.5041,device can not be unlocked. it was reported lost ... device can not be unlocked. it was reported lost or stolen. sadly cannot not keep it. it is of no use to me.,False
ORD191823,ID0767647066,2019-05-05 00:00:00,Nickolson,"[('Candle Inferno', 2), ('Toshika 750', 1), ('Olivia x460', 2), ('Alcon 10', 1)]",16580,50.21,-37.8079193,144.97318080000005,0,16630.21,Autumn,False,1.2305,not the worst... used for three weeks and returned. buy an alcon.,False
ORD150430,ID3518544268,2019-11-10 00:00:00,Bakers,"[('Universe Note', 1), ('Alcon 10', 1), ('Lucent 330S', 1), ('Toshika 750', 1)]",17950,75.39,-37.803445,144.99141200000005,10,16230.39,Spring,False,0.8029,five stars works well,True
ORD199882,ID5957906929,2019-06-15 00:00:00,Nickolson,"[('Universe Note', 2), ('Alcon 10', 1), ('iStream', 2)]",16150,68.07,-37.8055335,144.97356159999995,5,15410.57,Winter,False,1.4961,"love it love my new phone, especially since i got a huge discount with my wireless service company.",True
ORD043325,ID4162427908,2019-08-03 00:00:00,Nickolson,"[('Candle Inferno', 1), ('Universe Note', 2), ('iAssist Line', 2), ('Thunder line', 1)]",13960,61.65,-37.8197515,144.9697679,10,12625.65,Winter,True,0.1301,"exelente !! sellado, original un teléfono muy bueno para regalo",False
ORD355839,ID0711334295,2019-12-01 00:00:00,Thompson,"[('Alcon 10', 2), ('Olivia x460', 1), ('iAssist Line', 1)]",21350,98.18,-37.8065665,144.95933290000005,0,21448.18,Summer,True,1.2749,five stars i love it its working and meets my expectation just as described in recommend it,True
ORD093822,ID0092149884,2019-04-06 00:00:00,Thompson,"[('Universe Note', 2), ('iStream', 2), ('Alcon 10', 1), ('Candle Inferno', 2)]",17010,66.51,-37.823757,144.9475243,25,12824.01,Autumn,True,1.2345,"no tecomiendo el proveedor el producto que pedí, no fué el mismo al que me mandaron. lo pedí de 64 gb y me lo mandaron de 32 gb, era liberado de at&t y me enviaron uno de t-mobile, y lo reegí nuevo y me enviaron, repotenciado",False
ORD249972,ID0060095900,2019-05-29 00:00:00,Bakers,"[('iAssist Line', 1), ('Alcon 10', 1), ('Olivia x460', 2), ('Lucent 330S', 1)]",14855,64.33,-37.81744310000001,144.98988390000005,15,12691.08,Autumn,True,0.9531,not verizon this phone will not work with verizon network.,False
ORD374432,ID0575384236,2019-08-17 00:00:00,Nickolson,"[('Olivia x460', 2), ('iAssist Line', 2)]",6900,65.03,-37.8200086,144.9816241,25,5240.03,Winter,False,1.0732,loce my phone i didnt really want to buy a renewed phone but for the price you cant ask for a better deal. all the functions work great. not to much to say about the phone or the company. thank you guys looking forward to doing business again.,True
ORD057709,ID0294629867,2019-07-16 00:00:00,Nickolson,"[('iStream', 1), ('Lucent 330S', 1), ('Candle Inferno', 2)]",2240,72.57,-37.81659000000001,144.97150109999995,0,2312.57,Winter,False,0.2815,five stars the best phone ever,True
ORD002480,ID0123343221,2019-12-20 00:00:00,Nickolson,"[('Thunder line', 1), ('Olivia x460', 2), ('pearTV', 1)]",10940,88.2,-37.7993334,144.9259476,25,8293.2,Summer,False,2.3782,easy to use. perfect for using for my clinicals in nursing school,True
ORD304546,ID2189377507,2019-10-26 00:00:00,Nickolson,"[('Olivia x460', 2), ('iAssist Line', 2), ('Alcon 10', 2)]",24800,103.82,-37.8084801,144.9758147,0,24903.82,Spring,True,1.2535,so into the size great phone,True
ORD106208,ID4520380531,2019-06-22 00:00:00,Thompson,"[('pearTV', 1), ('iStream', 1), ('Thunder line', 1), ('iAssist Line', 1)]",10865,64.71,-37.81568729999999,144.9581489,0,10929.71,Winter,False,1.0305,five stars good quality phone. for the price...love it!,True
ORD131149,ID0207085152,2019-07-21 00:00:00,Thompson,"[('Toshika 750', 2), ('Olivia x460', 1), ('Lucent 330S', 1)]",11095,71.4,-37.81877070000001,145.0146248,15,9502.15,Winter,False,5.9795,perfect working condition i love everything about it!,True
ORD118861,ID6222911334,2019-01-06 00:00:00,Bakers,"[('Toshika 750', 1), ('iAssist Line', 2), ('Lucent 330S', 2)]",11230,88.12,-37.8120044,145.015264,0,11318.12,Summer,True,1.7758,"quality the back of the phone was broken with the backplate not even fitting on properly. the phone itself had gunk in all of the nooks and crannies, disgusting, would like a refund/replacement to change my rating",False
ORD243106,ID1492149384,2019-05-11 00:00:00,Thompson,"[('iStream', 2), ('Toshika 750', 1), ('Alcon 10', 1)]",13570,76.61,-37.8130316,144.9514686,25,10254.11,Autumn,True,0.389,very good tablet for the price economical and the ability to carry in backpack,True
ORD080981,ID6167441050,2019-11-22 00:00:00,Nickolson,"[('Alcon 10', 2), ('iStream', 2)]",18200,79.54,-37.8113418,144.96184680000005,0,18279.54,Spring,False,1.054,all-around excellent phone very awesome phone very fast and i really liked emui but does not work in rural areas like where i live even though i have at and t,True
ORD346918,ID4315295082,2019-11-17 00:00:00,Bakers,"[('Toshika 750', 1), ('iAssist Line', 1), ('iStream', 1), ('Olivia x460', 1)]",7920,74.99,-37.8173359,144.9915902,0,7994.99,Spring,False,0.8776,"five stars awesome phone. fast, easy to read, nice reception everywhere. low volume.",True
ORD462503,ID0266736950,2019-08-24 00:00:00,Nickolson,"[('Toshika 750', 2), ('pearTV', 1), ('Thunder line', 1)]",17130,61.97,-37.81770039999999,144.9747351,25,12909.47,Winter,False,0.4666,alcon 7 👍🏾 i’ve only had the phone for a couple weeks but so far so good i’m completely satisfied with the phone & it arrived earlier than expected,True
